const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,1,ANBIL MAHESH POYYAMOZHI,Dravida Munnetra Kazhagam,79778,1354,81132,37.99
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,2,KUMAR. P,All India Anna Dravida Munnetra Kazhagam,29122,351,29473,13.8
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,3,RAJESSH. T,Naam Tamilar Katchi,9196,115,9311,4.36
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,4,VISITHRA. S,Bahujan Samaj Party,191,3,194,0.09
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,5,KUMARAVEL. T,Thamizhaka Padaippalar Makkal Katchi,176,2,178,0.08
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,6,PITCHAIMUTHU. A,Puthiya Tamilagam,226,11,237,0.11
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,7,RANJITH. S,Tamizhaga Vaazhvurimai Katchi,251,2,253,0.12
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,8,VIJAYAKUMAR (A) NAVALPATTU S. VIJI,Tamilaga Vettri Kazhagam,88886,951,89837,42.06
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,9,JOSEPH. L,Samaniya Makkal Nala Katchi,114,0,114,0.05
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,10,YESURAJ. I,Independent,63,1,64,0.03
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,11,KUMAR. K,Independent,40,0,40,0.02
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,12,KUMAR. P,Independent,47,1,48,0.02
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,13,CHARLES. S,Independent,100,1,101,0.05
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,14,SUBBULAKSHMI. R,Independent,91,1,92,0.04
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,15,DEEPAK. P,Independent,108,6,114,0.05
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,16,POULOSH. D,Independent,284,7,291,0.14
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,17,MURUGANANTHAM. G,Independent,441,0,441,0.21
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,18,DR. MOHANA CHELVAN. P,Independent,202,1,203,0.1
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,19,RAMACHANDRAN. V,Independent,46,1,47,0.02
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,20,VINCENTRAJ. A,Independent,34,0,34,0.02
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,21,VIJAYAKUMAR. C,Independent,47,1,48,0.02
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,22,VIJAYAKUMAR. N,Independent,51,3,54,0.03
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,23,VETRIVEL KANNA. P,Independent,169,4,173,0.08
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,24,JAYACHANDRAN. P,Independent,133,0,133,0.06
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,25,SHAJAGAN. A,Independent,182,0,182,0.09
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,26,HABEEB RAHAMAN. H,Independent,44,0,44,0.02
142,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22142.htm,27,NOTA,None of the Above,721,24,745,0.35
