const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
195,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22195.htm,1,KIRUTHIGA THANGAPANDI,Dravida Munnetra Kazhagam,72075,688,72763,28.48
195,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22195.htm,2,SATHYADEVI. T.,Naam Tamilar Katchi,14156,194,14350,5.62
195,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22195.htm,3,RAJANCHELLAPPA. V.V.,All India Anna Dravida Munnetra Kazhagam,49423,442,49865,19.52
195,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22195.htm,4,CHELLADURAI. R,Naam Indiar Party,230,1,231,0.09
195,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22195.htm,5,SETHURAMAN. A.,Puthiya Tamilagam,361,7,368,0.14
195,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22195.htm,6,SYED IBRAHIM. M.,Tamizhaga Vaazhvurimai Katchi,161,2,163,0.06
195,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22195.htm,7,THANAPANDIAN. T.,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1068,20,1088,0.43
195,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22195.htm,8,NIRMALKUMAR. R.,Tamilaga Vettri Kazhagam,113578,738,114316,44.75
195,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22195.htm,9,MOOKKAYEE. C.,Ezhuchi Tamilargal Munnetra Kazhagam,249,0,249,0.1
195,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22195.htm,10,RENGANATHAN DORAISAMY,Rashtriya Samaj Dal (R),137,3,140,0.05
195,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22195.htm,11,ARUMUGAM. G.,Independent,103,5,108,0.04
195,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22195.htm,12,UKKRA PANDIAN. S.,Independent,119,3,122,0.05
195,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22195.htm,13,POUNRAJ. N.,Independent,66,0,66,0.03
195,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22195.htm,14,RAJ. P.,Independent,352,1,353,0.14
195,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22195.htm,15,VALLARASAN. K.,Independent,136,0,136,0.05
195,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22195.htm,16,NOTA,None of the Above,1133,15,1148,0.45
