const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
171,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22171.htm,1,ASHOKKUMAR R,Bharatiya Janata Party,39558,545,40103,19.25
171,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22171.htm,2,ANBALAGAN G,Dravida Munnetra Kazhagam,76932,1039,77971,37.43
171,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22171.htm,3,ANANDH M,Naam Tamilar Katchi,7611,99,7710,3.7
171,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22171.htm,4,AROKIYARAJ V,Tamizhaga Vaazhvurimai Katchi,196,0,196,0.09
171,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22171.htm,5,SUNDAR G,Thamizh Desiya Munnetra Kazhagam,232,1,233,0.11
171,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22171.htm,6,VINOTH,Tamilaga Vettri Kazhagam,78255,395,78650,37.76
171,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22171.htm,7,ARIVAZHAGAN K,Independent,235,6,241,0.12
171,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22171.htm,8,KARTHI G,Independent,89,1,90,0.04
171,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22171.htm,9,SRINIVASAN V,Independent,380,4,384,0.18
171,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22171.htm,10,SENTHAMILSELVI S,Independent,77,6,83,0.04
171,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22171.htm,11,RAMAMOORTHI R,Independent,89,0,89,0.04
171,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22171.htm,12,VIJAYAKUMAR C,Independent,170,3,173,0.08
171,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22171.htm,13,STALIN MA KA,Independent,1392,13,1405,0.67
171,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22171.htm,14,NOTA,None of the Above,941,19,960,0.46
