const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,1,KARTHIK MOHAN,Dravida Munnetra Kazhagam,48730,413,49143,34.74
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,2,ROSHINI S,Naam Tamilar Katchi,4287,23,4310,3.05
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,3,VIJAYAKUMAR S.R,All India Anna Dravida Munnetra Kazhagam,19163,175,19338,13.67
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,4,ABDUL SHABEEK A,Tamizhaga Vaazhvurimai Katchi,147,0,147,0.1
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,5,AJITHKUMAR A,Thakkam Katchi,146,1,147,0.1
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,6,AADHAV ARJUNA,Tamilaga Vettri Kazhagam,66149,296,66445,46.97
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,7,ASHOK KUMAR C.A,Independent,99,0,99,0.07
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,8,ANBAZHAGAN G,Independent,33,0,33,0.02
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,9,KANNAN M,Independent,55,3,58,0.04
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,10,KANDASAMY S,Independent,41,1,42,0.03
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,11,KARTHICK S,Independent,42,6,48,0.03
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,12,KARTHICK P,Independent,69,2,71,0.05
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,13,SHANMUGA D,Independent,103,4,107,0.08
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,14,CHARAVANAN M.P,Independent,27,2,29,0.02
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,15,SOLOMON J.R,Independent,50,1,51,0.04
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,16,SUBRAMANI K,Independent,77,0,77,0.05
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,17,DHAYANIDHI D,Independent,184,0,184,0.13
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,18,DEVARAJAN G,Independent,62,0,62,0.04
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,19,BALAMURALI G,Independent,50,0,50,0.04
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,20,PURUSHOTHAMAN P,Independent,10,0,10,0.01
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,21,MANIMARAN P,Independent,25,0,25,0.02
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,22,MURALI R,Independent,88,0,88,0.06
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,23,MURALI VINODH M,Independent,27,1,28,0.02
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,24,YUVARAJ S,Independent,32,0,32,0.02
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,25,RAJI M,Independent,9,0,9,0.01
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,26,VIJAYAKUMAR G,Independent,45,1,46,0.03
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,27,VIJAYAKUMAR D,Independent,30,0,30,0.02
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,28,JAYA ZEBA C,Independent,48,0,48,0.03
14,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2214.htm,29,NOTA,None of the Above,691,4,695,0.49
