const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
20,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2220.htm,1,EZHILAN NAGANATHAN,Dravida Munnetra Kazhagam,43224,600,43824,33.24
20,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2220.htm,2,KALANCHIYAM.MU,Naam Tamilar Katchi,3680,37,3717,2.82
20,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2220.htm,3,VALARMATHI.B,All India Anna Dravida Munnetra Kazhagam,22971,349,23320,17.69
20,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2220.htm,4,PRABHAKAR.J.C.D,Tamilaga Vettri Kazhagam,58545,420,58965,44.73
20,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2220.htm,5,MOHAMED GHOUSE.H,Tamizhaga Vaazhvurimai Katchi,200,3,203,0.15
20,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2220.htm,6,KARTHIKEYAN.S,Independent,60,1,61,0.05
20,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2220.htm,7,SHANKAR.V,Independent,40,2,42,0.03
20,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2220.htm,8,SATHYA.A,Independent,161,4,165,0.13
20,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2220.htm,9,SUNDARA RAJU.A,Independent,48,0,48,0.04
20,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2220.htm,10,DHANASEKARAN.V,Independent,21,2,23,0.02
20,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2220.htm,11,PACHAIYAPPAN.E,Independent,20,0,20,0.02
20,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2220.htm,12,PRABHAKARAN.T,Independent,36,0,36,0.03
20,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2220.htm,13,PRABHAKARAN.B,Independent,63,1,64,0.05
20,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2220.htm,14,PRABHAKARAN.V,Independent,62,1,63,0.05
20,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2220.htm,15,MUNIYAN.E,Independent,26,2,28,0.02
20,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2220.htm,16,VALARMATHI.E,Independent,233,12,245,0.19
20,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2220.htm,17,VALARMATHY.D,Independent,100,2,102,0.08
20,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2220.htm,18,VIJAY.D,Independent,77,6,83,0.06
20,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2220.htm,19,NOTA,None of the Above,800,15,815,0.62
