const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
49,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2249.htm,1,KAVITHADHANDAPANI,Dravida Munnetra Kazhagam,61376,601,61977,29.09
49,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2249.htm,2,SASIREKHA K,Naam Tamilar Katchi,5823,151,5974,2.8
49,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2249.htm,3,SIVAKUMAR V C,Bahujan Samaj Party,312,4,316,0.15
49,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2249.htm,4,VEERAMANI K.C.,All India Anna Dravida Munnetra Kazhagam,77814,819,78633,36.91
49,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2249.htm,5,KALASTHIRI S,All India Uzhavargal Uzhaippalargal Katchi,368,2,370,0.17
49,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2249.htm,6,KRISHNAMOORTHY D,Makkal Nala Kazhagam,145,4,149,0.07
49,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2249.htm,7,SANKAR T.K,Tamizhaga Vaazhvurimai Katchi,98,6,104,0.05
49,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2249.htm,8,SASI REKA Y,Makkal Arasial Katchi,269,1,270,0.13
49,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2249.htm,9,SENTHAMILSELVAN M,Naadaalum Makkal Katchi,363,0,363,0.17
49,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2249.htm,10,MUNISAMY C,Tamilaga Vettri Kazhagam,61958,592,62550,29.36
49,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2249.htm,11,KAVITHA C,Independent,155,0,155,0.07
49,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2249.htm,12,KAVITHA T,Independent,74,2,76,0.04
49,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2249.htm,13,KAMATCHI S,Independent,123,5,128,0.06
49,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2249.htm,14,CHENRAYAN A,Independent,98,1,99,0.05
49,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2249.htm,15,CHENNA KESAVAN C,Independent,214,2,216,0.1
49,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2249.htm,16,THANGARAJ P,Independent,356,2,358,0.17
49,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2249.htm,17,PRIYA K,Independent,452,2,454,0.21
49,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2249.htm,18,MOHANRAJ R,Independent,68,1,69,0.03
49,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2249.htm,19,VEERAMANI H,Independent,84,2,86,0.04
49,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2249.htm,20,NOTA,None of the Above,684,11,695,0.33
