const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
56,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2256.htm,1,RAMACHANDRAN. T,Communist Party of India,77470,813,78283,38.02
56,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2256.htm,2,NARASIMMA REDDY ALIAS NARASIMMAN. R,Naam Tamilar Katchi,4078,29,4107,1.99
56,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2256.htm,3,DR.NAGESH KUMAR. C,Bharatiya Janata Party,72587,456,73043,35.48
56,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2256.htm,4,AJITH. G,Tamizhaga Vaazhvurimai Katchi,1007,10,1017,0.49
56,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2256.htm,5,SURESH. G,Tamilaga Vettri Kazhagam,44977,268,45245,21.98
56,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2256.htm,6,JAYARAM. N,Anna Makkal Katchi,420,4,424,0.21
56,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2256.htm,7,ASANRAJA. K,Independent,698,3,701,0.34
56,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2256.htm,8,KUMAR. D.J,Independent,380,0,380,0.18
56,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2256.htm,9,DEVAPPA. Y,Independent,506,0,506,0.25
56,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2256.htm,10,JAGAN. M,Independent,621,1,622,0.3
56,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2256.htm,11,NOTA,None of the Above,1544,6,1550,0.75
