const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,1,RAMACHANDRAN. K.K.S.S.R,Dravida Munnetra Kazhagam,64124,980,65104,36.49
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,2,SETHUPATHY. S,All India Anna Dravida Munnetra Kazhagam,36783,407,37190,20.84
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,3,MANIMARAN. G,Naam Tamilar Katchi,8338,161,8499,4.76
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,4,ELANGO. G,Ezhuchi Tamilargal Munnetra Kazhagam,137,2,139,0.08
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,5,GANESAN. V,Puthiya Makkal Tamil Desam Katchi,194,0,194,0.11
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,6,KARTHIK KUMAR. K,Tamilaga Vettri Kazhagam,59556,605,60161,33.72
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,7,SANJAY GANDHI. V,Desa Makkal Munnetrak Kazhagam,160,0,160,0.09
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,8,DHARMARAJ. P,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1130,17,1147,0.64
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,9,RAGUPATHI. K,Puthiya Tamilagam,2107,72,2179,1.22
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,10,ARUMUGAM. V,Independent,639,2,641,0.36
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,11,ANANDHAN. A,Independent,112,3,115,0.06
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,12,KARTHIK. M,Independent,52,1,53,0.03
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,13,ADVOCATE SADHURAGIRI. M,Independent,159,1,160,0.09
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,14,CHINNASAMY. G,Independent,75,1,76,0.04
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,15,SUNDARAMAHALINGAM. A,Independent,120,0,120,0.07
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,16,SUNDARAMOORTHI. S,Independent,424,0,424,0.24
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,17,SURESHKUMAR. K,Independent,573,0,573,0.32
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,18,SENTHILKUMAR. S,Independent,263,2,265,0.15
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,19,PALANIKUMAR. M,Independent,68,0,68,0.04
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,20,MARIVEL. K,Independent,48,0,48,0.03
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,21,MUNIYANDI. M,Independent,79,1,80,0.04
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,22,RAMAKRISHNAN. S,Independent,161,1,162,0.09
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,23,RAMAMOORTHY. G,Independent,57,1,58,0.03
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,24,VEERARAJ. R,Independent,55,1,56,0.03
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,25,VENKATESAN. P.S,Independent,49,0,49,0.03
207,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22207.htm,26,NOTA,None of the Above,666,26,692,0.39
