const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
215,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22215.htm,1,ANITHA R. RADHAKRISHNAN,Dravida Munnetra Kazhagam,71564,1159,72723,39.09
215,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22215.htm,2,OPHILIYA,Naam Tamilar Katchi,9676,118,9794,5.26
215,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22215.htm,3,K R M RADHAKRISHNAN,Bharatiya Janata Party,33665,494,34159,18.36
215,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22215.htm,4,GOPALAKRISHNAN,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,437,5,442,0.24
215,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22215.htm,5,PACKIA SAM. T,Naam Indiar Party,96,1,97,0.05
215,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22215.htm,6,MAHARAJAN. M,Puthiya Makkal Tamil Desam Katchi,320,1,321,0.17
215,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22215.htm,7,J. MURUGAN,Tamilaga Vettri Kazhagam,66350,501,66851,35.93
215,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22215.htm,8,RASIK MUSSAMMIL. K,Tamizhaga Vaazhvurimai Katchi,236,1,237,0.13
215,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22215.htm,9,SHAIK ABDUL KADER. P.S.J,Independent,149,0,149,0.08
215,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22215.htm,10,MEERA SAHIB,Independent,173,2,175,0.09
215,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22215.htm,11,RAJALINGAM. M,Independent,59,0,59,0.03
215,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22215.htm,12,VEERAPPA. T,Independent,95,1,96,0.05
215,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22215.htm,13,VENKATESH PERUMAL. S,Independent,224,1,225,0.12
215,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22215.htm,14,NOTA,None of the Above,710,12,722,0.39
