const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,1,M SURESH,Bahujan Samaj Party,231,1,232,0.23
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,2,P K SEKARBABU,Dravida Munnetra Kazhagam,45073,181,45254,45.43
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,3,R FOUZAN SHARIFF,Naam Tamilar Katchi,1598,9,1607,1.61
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,4,R MANOHAR,All India Anna Dravida Munnetra Kazhagam,17191,65,17256,17.32
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,5,SINORA P S ASHOK,Tamilaga Vettri Kazhagam,33426,78,33504,33.63
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,6,SIVALINGAM ASHOK,Independent,289,2,291,0.29
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,7,ASHOK KUMAR,Independent,76,0,76,0.08
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,8,S GANESH,Independent,63,2,65,0.07
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,9,D KABILAN,Independent,21,1,22,0.02
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,10,M KALAIVENTHAN,Independent,18,0,18,0.02
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,11,SANKAR A,Independent,197,0,197,0.2
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,12,J SHANMUGAPRIYAN,Independent,28,0,28,0.03
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,13,R DINESH,Independent,20,0,20,0.02
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,14,J M NIRAIMOZHI,Independent,34,0,34,0.03
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,15,A NEPOLIAN,Independent,30,0,30,0.03
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,16,BABU SINGH,Independent,108,0,108,0.11
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,17,K E MANOHAR,Independent,56,0,56,0.06
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,18,G VISU,Independent,73,0,73,0.07
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,19,I VINOD,Independent,10,0,10,0.01
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,20,P VIJAYAKUMAR,Independent,46,0,46,0.05
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,21,T VIJAYARAJ,Independent,53,0,53,0.05
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,22,S VEERABATHRAN,Independent,16,0,16,0.02
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,23,V JAGADEESAN,Independent,26,0,26,0.03
18,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2218.htm,24,NOTA,None of the Above,600,0,600,0.6
