const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
87,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2287.htm,1,SETTUMUTHU. V,Bahujan Samaj Party,394,4,398,0.16
87,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2287.htm,2,NITHYA. A,Naam Tamilar Katchi,7435,99,7534,3.09
87,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2287.htm,3,MANIKANDAN. M,Dravida Munnetra Kazhagam,64752,964,65716,26.96
87,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2287.htm,4,VETRIVEL. S,All India Anna Dravida Munnetra Kazhagam,86200,1142,87342,35.83
87,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2287.htm,5,DR. GURUNATHAN. S,Indhu Dravida Makkal Katchi,1006,3,1009,0.41
87,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2287.htm,6,SENTHILKUMAR. K,Tamilaga Vettri Kazhagam,77390,435,77825,31.92
87,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2287.htm,7,SENTHILKUMAR. R.S.,Tamizhaga Vaazhvurimai Katchi,284,3,287,0.12
87,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2287.htm,8,SAKTHIVEL. G,Independent,83,3,86,0.04
87,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2287.htm,9,SAKTHIVEL. D,Independent,139,1,140,0.06
87,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2287.htm,10,SALMAN. E,Independent,146,1,147,0.06
87,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2287.htm,11,DURAIRAJ. C,Independent,259,1,260,0.11
87,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2287.htm,12,PARAMASIVAM. R,Independent,470,3,473,0.19
87,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2287.htm,13,POOVARASAN. S,Independent,263,5,268,0.11
87,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2287.htm,14,MANIKANDAN. D,Independent,392,3,395,0.16
87,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2287.htm,15,MANIKANDAN. P,Independent,135,1,136,0.06
87,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2287.htm,16,MAYILKUMAR. M,Independent,338,2,340,0.14
87,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2287.htm,17,RANJITH KUMAR. V,Independent,96,0,96,0.04
87,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2287.htm,18,RAMESHKUMAR. V,Independent,83,0,83,0.03
87,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2287.htm,19,VIGNESH. A,Independent,289,0,289,0.12
87,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2287.htm,20,VIJAYAKUMAR. M,Independent,244,0,244,0.1
87,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2287.htm,21,NOTA,None of the Above,699,12,711,0.29
