const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
10,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2210.htm,1,KUPPAN. K,All India Anna Dravida Munnetra Kazhagam,28190,130,28320,13.68
10,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2210.htm,2,SATHYA. B,Naam Tamilar Katchi,8380,33,8413,4.06
10,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2210.htm,3,SUNDARARAJ. L,Communist Party of India (Marxist),56265,238,56503,27.28
10,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2210.htm,4,MAHENDRA KUMAR. D,Bahujan Samaj Party,455,3,458,0.22
10,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2210.htm,5,SASIREKHA. M,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,271,0,271,0.13
10,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2210.htm,6,SENTHIL KUMAR. N,Tamilaga Vettri Kazhagam,109788,279,110067,53.15
10,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2210.htm,7,DILLI KUMAR. R,Democratic National Allegiance,198,0,198,0.1
10,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2210.htm,8,VENKATARAMANAN. J,Tamizhaga Vaazhvurimai Katchi,148,1,149,0.07
10,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2210.htm,9,ARAVIND. R,Independent,72,5,77,0.04
10,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2210.htm,10,GOPI. K,Independent,117,0,117,0.06
10,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2210.htm,11,THANIKASALAM. B,Independent,138,1,139,0.07
10,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2210.htm,12,BALARUBAN,Independent,307,0,307,0.15
10,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2210.htm,13,MICHAELRAJ. M. A,Independent,832,6,838,0.4
10,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2210.htm,14,VIJAY. A,Independent,310,6,316,0.15
10,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2210.htm,15,JANAGARAJ,Independent,109,1,110,0.05
10,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2210.htm,16,NOTA,None of the Above,795,10,805,0.39
