const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
201,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22201.htm,1,ANBUSELVI A,Naam Tamilar Katchi,9367,232,9599,4.56
201,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22201.htm,2,ERAMAKRISHNAN N,Dravida Munnetra Kazhagam,83594,1049,84643,40.2
201,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22201.htm,3,JAKKAIYAN S.T.K.,All India Anna Dravida Munnetra Kazhagam,26853,454,27307,12.97
201,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22201.htm,4,KATHIRAVAN S,New Generation People's Party,317,2,319,0.15
201,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22201.htm,5,MUTHU BAGAVATHI M.,Tamizhaga Vaazhvurimai Katchi,427,4,431,0.2
201,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22201.htm,6,JEGANATHMISHRA PLA,Tamilaga Vettri Kazhagam,84340,1054,85394,40.55
201,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22201.htm,7,ASHOK KUMAR A,Independent,181,3,184,0.09
201,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22201.htm,8,ARUNKUMAR A,Independent,161,0,161,0.08
201,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22201.htm,9,SARAVANAN S.R.,Independent,110,1,111,0.05
201,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22201.htm,10,SUBRAMANIYAM L R,Independent,61,1,62,0.03
201,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22201.htm,11,THASTHAKEER I,Independent,190,6,196,0.09
201,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22201.htm,12,NANTHAKUMAR A.,Independent,69,2,71,0.03
201,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22201.htm,13,BALAN R,Independent,103,3,106,0.05
201,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22201.htm,14,PRAKASH P.,Independent,253,1,254,0.12
201,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22201.htm,15,PRAKASH P.,Independent,177,4,181,0.09
201,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22201.htm,16,MUTHUSELVAM G.,Independent,213,1,214,0.1
201,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22201.htm,17,RAJADURAI S,Independent,96,2,98,0.05
201,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22201.htm,18,RAJAMOHAMMED T,Independent,421,1,422,0.2
201,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22201.htm,19,VINOTH KUMAR R,Independent,154,0,154,0.07
201,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22201.htm,20,NOTA,None of the Above,644,23,667,0.32
