const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
177,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22177.htm,1,ASHOKKUMAR. N,Dravida Munnetra Kazhagam,60262,657,60919,34.56
177,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22177.htm,2,GOVI.ELANGO,All India Anna Dravida Munnetra Kazhagam,57353,404,57757,32.77
177,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22177.htm,3,BHUVANA MANIYARASAN,Naam Tamilar Katchi,9054,68,9122,5.17
177,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22177.htm,4,NEIVELI SASIKUMAR,Tamizhaga Vaazhvurimai Katchi,411,4,415,0.24
177,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22177.htm,5,D.CHANDRAKANDEEBAN,Tamilaga Vettri Kazhagam,45394,182,45576,25.86
177,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22177.htm,6,G.CHITHIRAVELU,Puthiya Tamilagam,275,3,278,0.16
177,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22177.htm,7,R.RAVI,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,557,3,560,0.32
177,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22177.htm,8,T.ARULMURUGAN,Independent,293,1,294,0.17
177,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22177.htm,9,U.UTHAYAKUMAR,Independent,235,6,241,0.14
177,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22177.htm,10,PASUMAIBHOOMI NATARAJAN,Independent,415,2,417,0.24
177,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22177.htm,11,NOTA,None of the Above,692,3,695,0.39
